DATASET_YR	REPRJ_ID	INUN_ID	EN_SYS_N	EN_FRSH_FT_MEN_N	EN_FRSH_FT_WMN_N	EN_FRSH_PT_MEN_N	EN_FRSH_PT_WMN_N	EN_OTH_1ST_FT_MEN_N	EN_OTH_1ST_FT_WMN_N	EN_OTH_1ST_PT_MEN_N	EN_OTH_1ST_PT_WMN_N	EN_DEG_FT_MEN_N	EN_DEG_FT_WMN_N	EN_DEG_PT_MEN_N	EN_DEG_PT_WMN_N	EN_CRDT_FT_MEN_N	EN_CRDT_FT_WMN_N	EN_CRDT_PT_MEN_N	EN_CRDT_PT_WMN_N	GRS_BACH_INIT_N	GRS_BACH_EXCLUDE_N	GRS_BACH_ADJUST_N	GRS_4YR_N	GRS_5YR_N	GRS_6YR_N	GRS_BACH_TOT_N	GRS_BACH_TOT_P	GRS_ASSOC_INIT_N	GRS_ASSOC_EXCLUDE_N	GRS_ASSOC_ADJUST_N	GRS_2YR_LESS_N	GRS_2YR_LESS_150_N	GRS_2YR_MORE_N	GRS_2YR_MORE_150_N	GRS_TFER_TOT_N	GRS_TFER_2YR_N	GRS_TFER_4YR_N	FRSH_GPA_SUBMIT_P	EN_TFER_N	EN_UG_FT_MEN_N	EN_UG_FT_WMN_N	EN_UG_PT_MEN_N	EN_UG_PT_WMN_N	EN_FP_FT_MEN_N	EN_FP_FT_WMN_N	EN_FP_PT_MEN_N	EN_FP_PT_WMN_N	EN_GRAD_FT_MEN_N	EN_GRAD_FT_WMN_N	EN_GRAD_PT_MEN	EN_GRAD_PT_WMN_N	EN_TOT_FT_MEN_N	EN_TOT_FT_WMN_N	EN_TOT_PT_MEN_N	EN_TOT_PT_WMN_N	EN_TOT_UG_N	EN_TOT_N	EN_ALIEN_N	EN_BLACK_N	EN_NATIVE_N	EN_ASIAN_N	EN_HISPANIC_N	EN_WHITE_N	EN_UNKNOWN_N	EN_ETHNIC_TOT_N	EN_OLD_P	EN_NRES_P	UG_STATE_N	UG_COUNTRY_N	FRSH_HS_RANK_SUBMIT_P	FRSH_HS_RANK_50_P	FRSH_HS_RANK_25_P	FRSH_HS_RANK_10_P	FRSH_GPA	FULBRIGHT_N	MARSHALL_N	RHODES_N	FRSH_WSTNGHOUSE_N	FRSH_NAT_MERIT_N	FRSH_PRES_N	FRSH_VALED_N	FRSH_STUD_GOVT_N	RETENTION_FRSH_P	ASSOC_TO_4YR_P	BACH_TO_GRAD_P	BACH_TO_GRAD_BUS_P	BACH_TO_GRAD_ENG_P	BACH_TO_GRAD_LAW_P	BACH_TO_GRAD_THEO_P	BACH_TO_GRAD_DENT_P	BACH_TO_GRAD_ART_SCI_P	BACH_TO_GRAD_MED_P	BACH_TO_GRAD_VET_P	BACH_TO_GRAD_EDU_P	BACH_TO_GRAD_OTH_P	CERTIF_DIPLOMA_N	DEG_ASSOC_N	DEG_BACH_N	CERTIF_POST_BACH_N	DEG_MASTER_N	CERTIF_POST_MASTER_N	DEG_DOCTOR_N	DEG_FP_N	CERTIF_FP_N	EN_AGE_UP_21_P	EN_AGE_22_24_P	EN_AGE_25_29_P	EN_AGE_30_45_P	EN_AGE_46_UP_P	ACAD_YR	ACAD_YR_OUTCOME	GRS_COHORT_YR	RETENTION_COHORT_YR	DEG_DOCTOR_OTH_N	DEG_DOCTOR_PROF_N	DEG_DOCTOR_RESEARCH_N	EN_GRAD_ALL_FT_MEN_N	EN_GRAD_ALL_FT_WMN_N	EN_GRAD_ALL_PT_MEN_N	EN_GRAD_ALL_PT_WMN_N	EN_NONRES_ALIEN_N	EN_HISPANIC_ETHNICITY_N	EN_BLACK_NONHISPANIC_N	EN_WHITE_NONHISPANIC_N	EN_NATIVE_NONHISPANIC_N	EN_ASIAN_NONHISPANIC_N	EN_ISLANDER_NONHISPANIC_N	EN_MULTIRACE_NONHISPANIC_N	EN_RACE_ETHNICITY_UNKNOWN_N	EN_RACE_ETHNICITY_TOT_N	FRSH_GPA_WEIGHTED	GRS_BACH_INIT_PELL_N	GRS_BACH_EXCLUDE_PELL_N	GRS_BACH_ADJUST_PELL_N	GRS_4YR_PELL_N	GRS_5YR_PELL_N	GRS_6YR_PELL_N	GRS_BACH_PELL_N	GRS_BACH_PELL_P	GRS_BACH_INIT_STAFFORD_N	GRS_BACH_EXCLUDE_STAFFORD_N	GRS_BACH_ADJUST_STAFFORD_N	GRS_4YR_STAFFORD_N	GRS_5YR_STAFFORD_N	GRS_6YR_STAFFORD_N	GRS_BACH_STAFFORD_N	GRS_BACH_STAFFORD_P	GRS_BACH_INIT_NO_AID_N	GRS_BACH_EXCLUDE_NO_AID_N	GRS_BACH_ADJUST_NO_AID_N	GRS_4YR_NO_AID_N	GRS_5YR_NO_AID_N	GRS_6YR_NO_AID_N	GRS_BACH_TOT_NO_AID_N	GRS_BACH_TOT_NO_AID_P
2018	12	9362		1389	1775	6	2	367	313	29	21	3830	4904	432	925	18	19	508	554	2967	2	2965	1398	463	84	1945	65.60											98.00	567	5604	7011	975	1502									6332	8129	1448	2189	15092	18098									5.00	46.00	43	38	15.00	85.00	48.00	17.00	3.53									85.00															3343	74	547											2011			34	116	106	728	1118	473	687	227	1506	810	10738	34	483	10	381	903	15092		774	0	774	275	156	34	465	60.10									2193	2	2191	1123	307	50	1480	67.50
2018	12	9363		372	427	1	1	0	0	0	0	1003	1083	17	3	29	45	7	11	781	1	780	650	30	8	688	88.00												54	1404	1555	25	15									1607	1784	69	43	2999	3503									0.00	80.00	48	71	23.00	98.00	92.00	62.00						8	29	16		93.00		17.00													800		40											2011				147		203	229	44	28	272	271	198	1653	3	254	0	130	126	2907		115	0	115	96	6	1	103	90.00	149	0	149	122	4	1	127	85.00	517	1	516	432	20	6	458	89.00
2018	12	9364		725	707	0	0	16	8	0	0	2153	1938	16	7	7	16	63	140																				107	2901	2669	79	147									3737	3098	111	175	5796	7121									2.00	59.00	52	101					3.8					22				96.00															1667		454																122	836	429	32	28	1435	411	289	2351	6	607	2	145	324	5570																									
2018	12	9367		85	187	3	2	30	58	155	34	352	673	71	100	2	4	19	39	191	0	191	63	43	8	114	60.00											100.00	174	469	922	248	175									664	1086	512	1050	1814	3312									28.00	3.00	24	38	62.00	85.00	57.00	31.00	3.61							0		82.00															307		718											2011					1	195	164	264	875	161	777	123	448	4	208	4	47	42	1814																									
2018	12	9369		461	747	1	1	162	129	2	3	1886	2154	79	52	28	38	14	17	1140	2	1138	792	130	10	932	82.00											100.00	336	2537	3068	96	73									3133	4186	709	877	5774	8905									4.90	38.00	50	75	41.00	96.00	75.00	40.00	3.89									90.00		17.00													1396	119	765	0										2011				228	37	596	1118	613	804	532	1133	206	2961	16	431	20	335	140	5774																									
2018	12	9370		546	985	0	1	157	232	2	3	1753	2894	97	128	4	15	17	13	1190	0	1190	919	0	0	919	77.00											99.90	443	2460	4126	116	145									3685	6380	340	675	6847	11080									9.00	18.00	57	80	17.00	93.00	63.00	24.00	3.4									85.20		12.00													1626	4	1475	1										2011				185	33	1225	2254	224	530	1149	1475	265	1759	18	1531	47	462	141	6847		288	0	288	223	0	0	223	77.00	343	0	343	281	0	0	281	82.00	559	0	559	415	0	0	415	74.00
2018	12	9372		703	699	2	0	68	83	1	2	1932	1912	44	35	6	8	2	2	1281	1	1280	1089	52	8	1149	89.80											100.00	154	2709	2702	49	39									3643	3740	613	633	5499	8629									1.00	29.00	53	36	15.00	99.00	87.00	57.00	3.69									94.00		12.90											0	0	1395	93	941	0										2011				135	6	934	1038	564	594	217	976	180	2723	7	881	10	383	122	5499		160	0	160	138	3	0	141	88.10	249	0	249	220	9	3	232	93.20	872	1	871	731	40	5	776	89.10
2018	12	9374		1229	1637	38	51	661	817	51	81	5047	6549	284	465	457	461	282	535	893						573	64.00													7394	9464	655	1132									8729	10920	739	1380	18645	21768										23.00																82.00													383		3102		773											2011					157	1335	1456	84	248																																			
2018	12	9375		64	141	5	13	30	37	0	4	169	338	22	24	3	5	11	22	153	0	153	44	15	5	64	42.00											92.40	79	266	521	38	63									266	521	38	63	888	888									17.00	14.00	16	22	88.00	78.00	47.00	25.00	3.43									76.60															171													2011										72	65	40	558	127	8	0	0	18	888																									
2018	12	9376		381	521	1	0	105	72	1	3	1030	1506	40	35	4	11	40	60	1046	0	1046	753	46	8	807	77.00											100.00	52	1520	2110	82	98									1731	2440	125	697	3810	4993									2.00	61.00	25	25	39.00	89.00	63.00	32.00	3.49									87.00		34.00												3	852	2	544	3										2011				38		211	330	43	599	53	353	68	3045	6	95	9	90	91	3810	X	197		197	122	9	2	133	68.00	457		457	348	15	2	365	80.00	392		392	283	22	4	309	79.00
2018	12	9378		1237	1773	99	59	314	335	293	139	3316	3997	594	553	495	443	396	711																				0	5362	6548	1382	1462									7487	9095	3382	5081	14754	25045									19.00	1.00	8	71																											2546		2675	1521	1399	40															177	2125	2547	2000	3619																																			
2018	12	9379		723	1147	6	10	397	244	73	58	2869	3696	602	887	6	8	103	159	1826	0	1826	342	257	127	726	40.00											99.58	707	3995	5095	784	1114									4822	7887	981	1879	10988	15569									23.00	18.00	42	69					3.6									78.00													90		2066	0	1246	105										2011				217	39	827	2792	197	765	635	372	2444	6532	72	342	16	332	243	10988		811	0	811	107	110	56	273	34.00	441	0	441	87	57	36	180	41.00	574	0	574	148	90	35	273	48.00
2018	12	9380		199	367	4	3	112	179	14	38	650	1206	103	164	2	3	108	202	572	0	572	120	83	31	234	41.00											96.00	343	963	1755	229	407									966	1770	262	508	3354	3506									15.00	10.00	29	29	92.00	78.00	42.00	16.00	3.81									68.00		30.00													496		12											2011						3	15	33	101	103	134	840	1742	9	32	4	125	50	3039		255	0	255	44	29	14	87	34.00	89	0	89	16	13	4	33	37.00	228	0	228	60	41	13	114	50.00
2018	12	9381		157	349	6	5	74	153	25	55	366	604	70	103	2	0	3	8	354	0	354	48	21	13	82	23.00											99.00	174	599	1106	104	171									599	1106	104	171	1980	1980									21.00	16.00			90.00	58.00	27.00	7.00	3.39									58.00														0	264													2009											139	427	1159	8	30	2	71	144	1980	X																								
2018	12	9382		2589	3249	26	15	871	933	81	99	7720	9129	708	530	139	142	74	57	4567	5	4562	2694	648	82	3424	75.10											92.30	1984	11319	13453	889	701									13817	16745	1665	2504	26362	34731									6.00	40.00			67.00	91.00	61.00	28.00	4.08									88.20													17	6	5658	253	1801	39										2011			0	444	317	2498	3292	776	1803	541	1190	2278	19504	43	757	28	943	266	25550	X	911	0	911	422	142	16	580	63.70	811	0	811	436	122	15	573	70.70	2845	5	2840	1836	384	51	2271	80.00
2018	12	9383																										234	1	233		78			75				169	349	445	289	510									349	445	289	510	1593	1593									13.00	1.00	10	2	99.00	50.00	13.00	8.00								1																143														2014																																												
2018	12	9384																																					109																	1076	1076									25.00	5.00																45.00																																																																								
2018	12	9385																		951	0	951	340	38	18	396	42.00								739			99.00	812																	5594	5821									19.00	5.00	35	20		74.00	37.00	10.00	2.66									74.00															1180		19											2008										141	264	1522	3051	13	133	2	186	236	5548																									
2018	12	9386																										208	0	208	13	13		0	95	26	69	100.00																		1206	1206									19.00	5.00			88.00	67.00	34.00	12.00	3.19						1		3	57.00																												2002																																												
2018	12	9387																										662	0	662	0	0		159				90.00	51	226	261	199	219									226	261	199	219	905	905									6.50	2.00	3	1	90.00	50.00	15.00	5.00	3.3					0	0	0	5		50.00													63														2014											28	389	488						905																									
2018	12	9388		1057	1324	4	5	342	248	15	9	2771	3238	271	262	20	21	104	207	2128	2	2126	558	282	59	899	42.30											99.00	787	4190	4831	394	483									4289	4920	519	935	9898	10663									7.00	51.00	49	63	76.00	71.00	36.00	11.00	3.58									67.00															1821	1	246	27										2011						99	89	125	452	210	416	1918	6623	22	69	11	506	123	9898		806	1	805	167	104	26	297	36.90	603	1	602	153	83	13	249	41.40	719	0	719	238	95	20	353	49.10
2018	12	9391		444	761	53	83	169	252	86	173	1304	1950	292	599	13	15	524	930	1012	0	1012	390	157	26	573	56.60											93.80	611	1930	2978	955	1785									2495	3703	1489	2574	7648	10261									15.00	35.00	50	77	90.00	69.00	36.00	14.00	3.34							59		72.40													9	42	1233	21	596	0										2011			0	177	47	565	725	534	789	163	275	220	6418	141	106	4	247	74	7648		306	0	306	92	37	5	134	43.79	298	0	298	101	56	7	164	55.20	408	0	408	197	64	14	275	67.40
2018	12	9392		1632	1726	0	0	305	289	4	5	6966	7547	268	200	87	79	34	28	2931	11	2920	2244	367	67	2678	92.00											99.88	1307	8990	9641	306	233									18424	20857	2983	3423	19170	45687									4.00	35.00	8	6	19.00	100.00	96.00	88.00	3.76					230																			5229	34	8234	927										2011			14	1110	679	9434	11216	2677	3190	2674	2743	876	7527	26	3889	46	1073	316	19170		582	0	582	409	103	11	523	90.00	503	0	503	405	56	4	465	92.00	1846	11	1835	1430	208	52	1690	92.00
2018	12	9393		354	354	9	9	122	114	31	45	1129	1172	195	210	15	32	381	449	1026	6	1020	191	130	36	357	35.00											96.00	312	1620	1672	616	713									1732	1920	925	2062	4621	6639									21.00	14.00	41	31	80.00	68.00	36.00	13.00	3.24									63.00															796		85											2011						112	248	309	1349	84	1450	278	2181	32	69	16	252	259	4621		526	5	521	79			161	31.00	184	1	183	35			65	36.00	316	0	316	77			131	41.00
2018	12	9394																																																																								3.0																																																																																	
2018	12	9395		308	459	15	23	205	329	95	139	1035	1364	558	703	31	19	383	523	766	3	763	104	118	36	258	34.00											96.14	705	1579	2171	1051	1388									1801	2595	1321	2138	6189	7855									32.10	12.05	38	16	64.97	74.95	37.09	10.90	3.16									62.54													38	1	1275	35	465	16										2011			0	85	23	222	424	270	750	79	145	261	4456	44	135	3	169	897	6189																									
2018	12	9396		634	1261	3	5	677	959	73	109	2436	4382	554	658	19	16	12	17	1706	1	1705	442	281	74	797												100.00	1799	3766	6618	642	789									4314	7528	997	1639	11815	14478									20.00	18.00							3.29									71.50													61		2380		719	5										2011					156	548	910	355	850	190	390	3349	7223	54	151	12	327	119	11815		847	1	846	121	128	47	296	35.00	183	0	183	46	27	12	85	46.40	676	0	676	275	126	15	416	61.50
2018	12	9398		1708	2302	17	22	221	189	42	15	8737	10446	3290	3564	247	163	207	291																			99.88	3575	10913	13100	3556	3892													31461	42861									16.00	6.00			64.00	94.00	72.00	35.00	3.89																							226	8031		2950															390	314	3276	3411	1740	2973	1844	6366	3160	15185	62	2083	65	1169	619	30553																									
2018	12	9399		64	135	0	0	16	24	0	0	228	368	0	0	0	0	0	0	237	0	237	135	16	2	153	65.00											98.00	34	308	527	0	0									324	535	0	0	835	859									2.00	18.00	38	19	65.00	95.00	71.00	37.00	3.99					3				79.00		29.00													164		7											2011						16	8	0	0	17	148	26	577	0	25	0	26	16	835	X	70	0	70	41	4	0	45	64.00	33	0	33	17	1	1	19	58.00	134	0	134	77	11	1	89	66.00
2018	12	9400		1379	1771	4	25	445	451	34	38	4033	4773	732	1406	5	10	272	492	2555	0	2555	373	564	233	1170	46.00											99.00	953	5862	7005	1042	1961									6348	7506	1281	2373	15870	17508									16.00	8.00	49	68	91.00	77.00	46.00	21.00	3.3									76.00															2542	38	456	5										2009				2	46	486	501	239	412	315	558	3256	10093	66	325	10	29	439	15091																									
2018	12	9403		837	1300	0	4	169	187	0	7	2205	3030	100	128	0	0	7	0	1347	5	1342	639	135	14	788	58.70											100.00	547	3211	4517	107	139													7974	8839									4.70	70.10	50	140	19.93	80.52	45.77	18.31	3.4									77.80													0	0	1516	12	458	7										2010			0	0	0					800	998	402	4841	11	158	10	233	503	7956		378	1	377	155	51	9	215	57.00	356	1	355	189	22	1	212	59.70	613	3	610	295	62	4	361	59.20
2018	12	9406		845	1291	6	5	312	301	20	32	2721	3483	554	527	6	3	30	40	2170	5	2165	478	416	84	978	45.20											99.80	944	3884	5078	610	604									4152	5506	933	996	10176	11587									12.00	6.00	36	28					3.51									73.00															1997	23	358	10										2011					79	268	428	323	392	146	434	1036	7767	28	219	3	388	155	10176		772	0	772	117	138	31	286	37.00	276	1	275	57	47	0	104	37.80	1122	4	1118	304	231	53	588	52.60
2018	12	9407		2324	2559	5	7	675	512	22	20	7449	7390	651	537	29	27	47	63	4175	0	4175	1901	881	150	2932	70.20											99.30	1368	10477	10488	725	627									12191	12538	1850	1742	22317	28321									6.00	13.00	46	42					3.94					20				86.00															4837	164	1545											2011				181	381	1714	2050	1125	1115	371	881	1456	17460	46	836	0	704	563	22317	X	1310	0	1310	493	258	55	806	61.50	979	0	979	405	205	28	638	65.20	1886	0	1886	1003	418	67	1488	78.90
2018	12	9408		441	606	2	3	139	159	22	25	1526	2064	190	348	6	9	281	537	1290	1	1289	301	262	84	647	50.00											97.43	557	2112	2838	495	913									2127	2885	617	1171	6358	6800									18.00	8.00	40	17	77.00	78.00	44.00	16.00	3.54							17		76.10		19.00													1231		94											2011						15	47	122	258	150	177	849	5000	10	43	0	129	0	6358		666	1	665	104	133	46	283	43.00	142	0	142	31	26	8	65	46.00	482	0	482	166	103	30	299	62.00
2018	12	9413		1296	1387	27	26	142	136	63	89	6199	6765	4044	9442	13	19	85	150	2254	0	2254	396	381	167	944	42.00												5697	7650	8307	4219	9707									9991	9950	6016	13783	29883	39740									46.00	11.00	55	91	78.00	96.00	72.00	27.00						0	0	0	0	69.30													60		6747	70	2596	100										2007				6	214	2341	1643	1797	4076	1454	7076	4378	12256	78	3169	98	940	167	29616																									
2018	12	9414		3591	4647	62	81	404	384	20	16	13424	15060	1280	996	136	94	137	160	7074	0	7074	4088	1565	208	5861	82.90												2245	17555	20185	1499	1253									22844	25136	1898	1647	40492	51525									3.40	5.50	54	123	90.40	99.30	91.70	74.40										94.60													2245		10105	10	2976											2011				457	827	5289	4951	399	394	2183	9312	1632	16832	61	8581	55	1474	362	40492		1896		1896	926	440	75	1441	76.00	918		918	484	202	25	711	77.50	4260		4260	2678	923	108	3709	87.10
2018	12	9415		1790	1295	64	28	408	235	75	27	6397	4984	1583	1205	98	87	56	56	1789	0	1789	932	253	58	1243	69.00												1984	8693	6601	1778	1316									12413	9264	3357	2608	18388	27642									17.00	4.00	48	78	75.00	89.00	64.00	35.00						157		38		87.00															3434	41	3436											2011				10	201	3720	2663	1579	1292	718	3306	1038	6186	35	5635	37	770	366	18091		615	0	615	297	88	33	418	68.00	220	0	220	87	41	7	135	61.00	954	0	954	548	124	18	690	72.00
2018	12	9416		1223	1450	173	220	674	563	266	242	4912	5192	2661	3640	8	3	43	71	2689	24	2665	369	478	236	1083	41.00											90.78	1929	6817	7208	3143	4173									7531	7905	4059	5583	21341	25078									22.98	3.71			93.84	67.84	39.52	17.34	3.3									73.92															3397		1026											2010			106			714	697	916	1410	1249	17811	532	1275	15	158	28	186	87	21341																									
2018	12	9417		2369	2577	43	40	1135	1081	357	318	6956	7146	2032	1655	146	100	233	256	4901	4	4897	744	761	290	1795	37.00												2643	10606	10904	2665	2269									11482	11924	3652	3710	26444	30768									15.00	2.00	51	75	89.00	90.00	58.00	17.00										73.60															4734		1190											2011					126	876	1020	987	1441	525	14218	2357	6008	46	1441	51	880	183	25709		2136	2	2134	307	322	133	762	36.00	622	0	622	86	96	44	226	36.00	2143	2	2141	351	343	113	807	38.00
2018	12	9418		337	430	5	8	111	83	34	13	1531	2077	582	848	0	0	136	123	587	0	587	144	67	28	239	41.00											46.00	1028	1979	2590	757	992									2290	2989	1306	2200	6318	8785									28.00	1.00			37.00	64.00	35.00	10.00	3.38									61.90															1226		668	14										2009					17	311	399	549	1208	120	997	562	3494	20	211	4	462	189	6059																									
2018	12	9420										72	462	32	111					433	0	433	410	1	0	411	95.00												103	72	462	32	111									1254	2022	417	1118	677	4811									50.00	1.00	2	4																											4		421	0	474	41										2009			149	340		1182	1560	385	1007	35	158	73	250	7	109	6	21	18	677																									
2018	12	9421																																																						807	3093									54.00	0.00	1																														326		173																																																							
2018	12	9422		0	0	0	0	25	93	10	33	36	161	27	107	0	0	0	0																					61	254	37	140									740	1194	96	400	492	2430									65.00	1.00	5	12																													251		204	3														221	58	679	940	59	260																																			
2018	12	9423		200	179	10	7	74	55	31	32	736	909	595	902	14	25	940	1356	324	0	324	77	43	18	138	43.00												443	1024	1168	1576	2297									1099	1238	1835	2850	6065	7022									37.00	3.00	42	36	83.00	86.00	56.00	23.00										65.85		11.00													775	1	241											2011						75	70	259	553	107	2832	320	2294	24	168	10	114	196	6065		161	0	161	39	18	10	67	42.00	21	0	21	9	1	0	10	48.00	142	0	142	29	24	8	61	43.00
2018	12	9425		0	0	0	0	0	0	0	0	0	0	14143	14241	0	0	0	0																				1770	0	0	14143	14241									0	0	15634	15461	28384	31095									91.00	84.00	55	37																											3	1555	3001	4	566	3																0	0	1491	1220	221	3001	5448	17035	174	836	165	943	561	28384																									
2018	12	9427		88	109	114	210	0	0	0	0	747	947	659	1379	3	8	65	162	213	0	213	10	10	10	30	14.00													838	1064	838	1751									917	1197	882	1807	4491	4803																										52.00														263	410		86											2008				107		79	133	44	56	143	384	2765	239	7	115	4	81	753	4491																									
2018	12	9428		410	485	1	3	58	50	1	3	1096	1348	50	37	4	1	1	0	765	0	765	363	127	16	506	66.10											99.80	196	1568	1884	53	43													3548	6255									6.00	7.00			39.00	94.00	68.00	34.00	3.52									85.13															802		437											2011				507	49	830	1138	272	467	213	707	118	825	14	1275	16	255	119	3542		280	0	280	135	50	6	191	68.20	191	0	191	85	37	4	126	66.00	294	0	294	143	40	6	189	64.30
2018	12	9429		315	435	35	52	480	650	124	117	637	1235	176	296	6	7	21	49	496	0	496	43	101	31	175	35.28											99.90	348	1438	2327	356	514									1442	2360	626	1238	4635	5666									19.70	2.00							2.99									74.80													1	110	457		122											2002																																												
2018	12	9430		212	236	0	0	0	0	0	0	585	650	0	0	1	3	5	10	432	0	432	313	19	2	334	77.30											99.00	16	798	889	5	10									836	912	13	17	1702	1778									0.00	78.00	44	27	27.00	88.00	61.00	36.00	3.73									87.70		12.00											0	0	400	1	44	3										2011			0	10	0	38	23	8	7	53	98	78	1377	2	22	0	53	0	1683	X	80	0	80	50	5	1	56	70.00	85	0	85	62	3	0	65	76.50	267	0	267	201	11	1	213	79.80
2018	12	9432		1585	1579	35	29	570	460	117	128	4440	4287	1067	812	60	75	350	600	3605	2	3603	782	591	137	1510	42.00											99.35	1046	6655	6401	1569	1569									8064	8098	2073	2344	16194	20579									14.00	20.00	52	68	74.00	71.00	41.00	17.00	3.39									74.50													17	83	2800	44	994	8										2011			10	389	113	1409	1697	504	775	977	848	1795	11032	22	346	10	551	613	16194		1792	0	1792	256	190	58	504	28.00	604	0	604	128	124	28	280	46.00	1209	2	1207	398	277	51	726	60.00
2018	12	9433																									82.00													33950	36778	0	0									42609	46157	0	0	70728	88766									27.00	6.00	12	168														91.00													198		13089		4201											2011					862	8659	9379	0	0																																			
2018	12	9435		386	353	2	2	58	58	10	9	1340	1001	58	39	3	4	13	7	613	0	613	307	95	18	420	68.50											88.00	135	1787	1416	83	57									2198	1736	299	200	3343	4433									6.00	41.00	41	56	48.00	97.00	85.00	70.00	3.9					26		31		88.00		34.00													807	31	291											2011				88	43	411	320	216	143	656	215	176	1889	86	173	4	90	54	3343		122	0	122	49	19	3	71	58.20	73	0	73	33	10	1	44	60.30	418	0	418	225	66	14	305	73.00
2018	12	9438		1946	1907	126	140	442	356	120	120	7100	6089	2802	2254	111	115	461	546	2872	504	2368	736	565	295	1596	67.00											97.00	1862	9599	8467	3509	3060									12923	11352	4551	3934	24635	32760									21.00	20.00	52	105					3.61									91.00															5214	252	2140	158										2011				451	339	3324	2885	1042	874	1124	3062	340	16626	95	1433	118	1263	574	24635																									
2018	12	9439		995	1627	6	14	131	126	12	7	3125	4194	147	129	106	91	239	390	2412	1	2411	1504	254	49	1807	74.90											99.05	446	4357	6038	404	540									4998	6873	571	898	11339	13340									3.00	71.00	48	51	36.00	98.00	76.00	38.00	3.66									86.27		14.00											0	0	2390	20	386	0										2011			0	153	69	641	835	167	358	583	410	133	8502	8	298	2	318	259	10513		515	1	514	302	46	10	358	69.60	658	0	658	418	63	13	494	75.10	1239	0	1239	784	145	26	955	77.10
2018	12	9440		906	1153	234	297	118	150	107	137	3615	4616	1805	2300	70	88	434	552																			98.00	1476	4709	6007	2580	3286									5742	7453	2754	3530	16582	19479									22.00	13.00	13	92					3.6																								3052		476																																																							
2018	12	9441		1667	2121	0	0	17	10	4	6	5516	6336	147	265	53	54	137	322	3434	0	3434	3032	187	28	3247	95.00											84.10	647	7253	8521	288	593									10527	11566	704	1563	16655	24360									3.00	27.00	54	125	42.00	100.00	98.00	88.00	4.27									96.50													21		4015	125	1776	16										2011				448	361	3274	3045	416	970	734	1095	1098	9723	17	2278	10	725	975	16655	X	407	0	407	333	34	3	370	91.00	447	0	447	386	32	3	421	94.00	2580	0	2580	2313	121	22	2456	95.00
