DATASET_YR	REPRJ_ID	INUN_ID	EXAM_CODE	STUD_I	ADMS_REQ	ADMS_REC	ADMS_RFS	PLACE_REQ	PLACE_REC	PLACE_RFS	DESCR	ADMS_CONSIDER	ADMS_NOT_USED
2018	12	9644	S1A	D			X						
2018	12	9645	ACT	D		X							
2018	12	9646	ACT	D			X						
2018	12	9649	S1A	D	X								
2018	12	9649	S1S2A	D								X	
2018	12	9657	ACT	D								X	
2018	12	9657	S1A	D	X								
2018	12	9657	S1S2A	D									X
2018	12	9657	SAT2	D									X
2018	12	9658	ACT	D		X							
2018	12	9658	OTHT	D			X				ACT ASSET		
2018	12	9660	S1A	D	X								
2018	12	9661	ACT	D								X	
2018	12	9661	S1A	D	X								
2018	12	9661	S1S2A	D									X
2018	12	9661	SAT1	D								X	
2018	12	9661	SAT2	D									X
2018	12	9663	S1A	D	X								
2018	12	9667	S1A	D	X								
2018	12	9668	S1A	D	X								
2018	12	9669	S1A	D	X								
2018	12	9672	S1A	D	X								
2018	12	9672	SAT2	D								X	
2018	12	9677	OTHT	D			X				TEAS		
2018	12	9678	S1A	D	X								
2018	12	9688	OTHT	D	X						institutional exam		
2018	12	9689	OTHT	D	X						institutional exam		
2018	12	9692	OTHT	D			X				TOEFL or IELTS		
2018	12	9692	S1A	D	X								
2018	12	9693	OTHT	D		X	X				ACT Compass		
2018	12	9695	S1A	D	X								
2018	12	9696	S1A	D	X								
2018	12	9697	S1A	D		X							
2018	12	9698	S1A	D	X								
2018	12	9698	SAT2	D			X						
2018	12	9701	S1A	D	X								
2018	12	9701	SAT2	D								X	
2018	12	9702	ACT	D								X	
2018	12	9702	S1A	D								X	
2018	12	9702	S1S2A	D								X	
2018	12	9702	SAT1	D								X	
2018	12	9702	SAT2	D								X	
2018	12	9703	ACT	D								X	
2018	12	9703	S1A	D	X								
2018	12	9703	S1S2A	D								X	
2018	12	9703	SAT1	D								X	
2018	12	9703	SAT2	D									X
2018	12	9706	S1A	D			X					X	
2018	12	9707	S1A	D			X						
2018	12	9707	SAT2	D		X							
2018	12	9709	S1A	D			X						
2018	12	9709	SAT2	D									X
2018	12	9710	S1A	D		X	X						
2018	12	9712	S1A	D	X								
2018	12	9715	S1A	D	X								
2018	12	9717	OTHT	D			X						
2018	12	9717	S1A	D		X							
2018	12	9718	S1A	D			X						
2018	12	9719	S1A	D	X								
2018	12	9721	S1S2A	D		X							
2018	12	9722	S1A	D	X								
2018	12	9723	S1A	D		X							
2018	12	9725	OTHT	D		X							
2018	12	9725	S1A	D	X								
2018	12	9726	S1A	D	X								
2018	12	9729	S1A	D	X								
2018	12	9731	OTHT	D	X						Armed Services Vocational Aptitude Battery (ASVAB)		
2018	12	9732	SAT1	D			X						
2018	12	9734	S1A	D	X								
2018	12	9738	S1A	D		X							
2018	12	9739	OTHT	D			X				TOEFL/IELTS/STEP for international students		
2018	12	9739	S1A	D			X						
2018	12	9742	S1A	D	X								
2018	12	9745	S1A	D	X								
2018	12	9747	S1A	D	X								
2018	12	9748	S1A	D	X								
2018	12	9754	S1A	D	X								
2018	12	9754	SAT2	D									X
2018	12	9758	ACT	D								X	
2018	12	9758	OTHT	D		X					Test score optional		
2018	12	9758	S1A	D								X	
2018	12	9758	SAT1	D								X	
2018	12	9759	S1A	D	X								
2018	12	9759	SAT1	D								X	
2018	12	9759	SAT2	D									X
2018	12	9760	S1A	D		X							
2018	12	9766	ACT	D								X	
2018	12	9766	OTHT	D			X				IELTS or TOEFL		
2018	12	9766	S1A	D								X	
2018	12	9766	S1S2A	D								X	
2018	12	9766	SAT1	D								X	
2018	12	9766	SAT2	D								X	
2018	12	9767	S1A	D			X						
2018	12	9774	S1A	D	X								
2018	12	9776	S1A	D	X								
2018	12	9782	S1A	D	X								
2018	12	9783	S1A	D	X								
2018	12	9783	S1S2A	D								X	
2018	12	9783	SAT2	D								X	
2018	12	9784	OTHT	D	X						ACT Compass		
2018	12	9785	S1A	D	X								
2018	12	9785	SAT2	D		X							
2018	12	9805	S1A	D	X								
2018	12	9807	S1A	D	X								
2018	12	9808	S1A	D	X								
2018	12	9809	ACT	D								X	
2018	12	9809	S1A	D		X							
2018	12	9809	S1S2A	D								X	
2018	12	9809	SAT1	D								X	
2018	12	9809	SAT2	D									X
2018	12	9810	OTHT	D			X				SAT, ACT, or ACT ASSET, ACT Compass		
2018	12	9811	S1A	D	X								
2018	12	9814	S1A	D	X								
2018	12	9816	S1A	D	X								
2018	12	9832	S1A	D		X							
2018	12	9864	OTHT	D	X						Wonderlic aptitude test for Main Campus, Aviation Assessment for Satellite Campus, SAT/ACT is used for some degree programs		
2018	12	9864	S1A	D								X	
2018	12	9902	OTHT	D			X				ACT ASSET		
2018	12	9907	OTHT	D			X				CPAt, SAT, or ACT		
2018	12	9911	OTHT	D	X						Wonderlic aptitude test		
2018	12	9912	OTHT	D			X				CPAt and ACT Compass		
2018	12	9918	ACT	D	X								
2018	12	9924	OTHT	D	X						Wonderlic aptitude test		
2018	12	9927	OTHT	D	X						TABE		
2018	12	9952	SAT2	D									X
2018	12	9955	OTHT	D	X						Wonderlic aptitude test		
2018	12	9962	OTHT	D	X						Wonderlic aptitude test		
2018	12	9977	OTHT	D	X						Wonderlic aptitude test		
2018	12	9978	ACT	D								X	
2018	12	9978	OTHT	D			X				ACT ASSET		
2018	12	9978	SAT1	D								X	
2018	12	9988	OTHT	D	X						CPAt		
2018	12	9993	OTHT	D	X						CPAt		
2018	12	9996	OTHT	D	X						MTI Assessment		
2018	12	9997	S1A	D		X							
2018	12	9998	OTHT	D	X						College Board Test, SAT, or institutional admission test		
2018	12	9998	SAT2	D			X						
2018	12	9999	ACT	D									X
2018	12	9999	OTHT	D	X						Wonderlic aptitude test		
2018	12	9999	S1A	D									X
2018	12	9999	S1S2A	D									X
2018	12	9999	SAT1	D									X
2018	12	9999	SAT2	D									X
2018	12	10005	ACT	D			X						
2018	12	10007	OTHT	D	X						ACT Compass		
2018	12	10009	S1A	D			X						
2018	12	10015	OTHT	D	X						ACT Compass		
2018	12	10019	OTHT	D	X						CPAt		
2018	12	10020	OTHT	D	X						CPAt		
2018	12	10021	OTHT	D	X						Wonderlic aptitude test		
2018	12	10021	S1S2A	D		X							
2018	12	10030	S1A	D		X							
2018	12	10046	OTHT	D			X						
2018	12	10048	OTHT	D	X						entrance exam		
2018	12	10049	OTHT	D	X						Wonderlic aptitude test		
2018	12	10062	OTHT	D	X						ACCUPLACER is required of most applicants unless documentation of a minimum ACT composite score of 21 or documentation of a minimum composite score of 1485 on the SAT is presented		
2018	12	10070	S1A	D		X							
2018	12	10070	SAT2	D		X							
2018	12	10074	OTHT	D	X						entrance exams for practical nursing certificate and nursing and surgical technology Associate degrees		
2018	12	10074	S1A	D			X						
2018	12	10079	S1A	D		X	X						
2018	12	10079	SAT2	D			X						
2018	12	10081	OTHT	D	X						ACCUPLACER		
2018	12	10082	S1A	D			X						
2018	12	10083	OTHT	D		X					ACT, ACT ASSET, ACT Compass, or SAT		
2018	12	10087	S1A	D			X						
2018	12	10103	S1A	D	X								
2018	12	20901	OTHT	D			X				TOEFL, IELTS		
2018	12	20901	SAT1	D	X								
2018	12	20901	SAT2	D			X						
2018	12	21607	OTHT	D			X				Institutional English Test (English Entrance Exam EEE) or International TOFEL		
2018	12	21607	S1A	D	X								
2018	12	21607	S1S2A	D			X						
2018	12	21679	OTHT	D	X						Wonderlic Scholastic Level Exam (SLE)		
2018	12	21680	S1A	D								X	
2018	12	21680	SAT1	D								X	
2018	12	52886	S1S2A	D	X								
2018	12	52925	ACT	D		X							
2018	12	52925	S1A	D									X
2018	12	52925	S1S2A	D									X
2018	12	52925	SAT1	D									X
2018	12	52925	SAT2	D									X
2018	12	52953	SAT1	D		X							
2018	12	52974	ACT	D			X						
2018	12	52974	OTHT	D	X						ACCUPLACER		
2018	12	52974	S1S2A	D									X
2018	12	52974	SAT1	D									X
2018	12	52974	SAT2	D									X
2018	12	52990	S1A	D								X	
2018	12	52990	SAT2	D									X
2018	12	53030	S1S2A	D			X						
2018	12	53079	S1A	D		X	X						
2018	12	53092	ACT	D								X	
2018	12	53092	OTHT	D	X						Kaplan Admission Test		
2018	12	53092	S1A	D								X	
2018	12	53092	S1S2A	D								X	
2018	12	53092	SAT1	D								X	
2018	12	53092	SAT2	D								X	
2018	12	53112	S1A	D	X								
2018	12	53113	OTHT	D	X						TEAS		
2018	12	53113	S1A	D		X							
2018	12	53117	OTHT	D	X						TEAS		
2018	12	53173	S1A	D			X						
2018	12	126875	S1A	D	X								
2018	12	126876	S1A	D		X							
2018	12	127094	S1A	D	X								
2018	12	127864	OTHT	D	X						ACCUPLACER or waiver		
2018	12	128827	S1A	D			X						
2018	12	129381	OTHT	D	X						Wonderlic Basic Skills Test		
2018	12	129382	OTHT	D	X								
2018	12	129419	ACT	D								X	
2018	12	129419	OTHT	D								X	
2018	12	129419	S1A	D								X	
2018	12	129419	S1S2A	D								X	
2018	12	129419	SAT1	D								X	
2018	12	129419	SAT2	D								X	
2018	12	130859	S1A	D			X						
2018	12	130859	SAT2	D									X
2018	12	130993	ACT	D								X	
2018	12	130993	S1A	D								X	
2018	12	130993	S1S2A	D								X	
2018	12	130993	SAT1	D								X	
2018	12	130993	SAT2	D								X	
2018	12	131119	OTHT	D		X					ACT Compass, ACT ASSET		
2018	12	131119	S1A	D		X							
2018	12	131121	OTHT	D	X						SAT or ACT or ACT Compass		
2018	12	131128	S1A	D			X						
2018	12	131332	OTHT	D	X						ACCUPLACER		
2018	12	132163	S1A	D	X								
2018	12	132164	S1A	D	X								
2018	12	132187	S1A	D	X								
2018	12	132526	OTHT	D	X						Wonderlic aptitude test		
2018	12	132599	ACT	D									X
2018	12	132599	S1A	D									X
2018	12	132599	S1S2A	D									X
2018	12	132599	SAT1	D									X
2018	12	132599	SAT2	D									X
2018	12	132741	OTHT	D	X						TABE		
2018	12	132837	OTHT	D	X						TABE		
2018	12	132851	OTHT	D	X						CPAt		
2018	12	135498	ACT	D								X	
2018	12	135498	S1A	D								X	
2018	12	135498	S1S2A	D									X
2018	12	135498	SAT1	D								X	
2018	12	135498	SAT2	D									X
2018	12	135512	OTHT	D	X						institutional entrance exam		
2018	12	138025	OTHT	D	X						TABE		
2018	12	138219	S1A	D								X	
2018	12	138219	SAT2	D									X
2018	12	138451	S1A	D			X						
2018	12	139699	OTHT	D	X						institutional entrance exam		
2018	12	139740	OTHT	D			X				Wonderlic aptitude test		
2018	12	139740	S1A	D			X					X	
2018	12	139869	S1A	D	X								
2018	12	139884	ACT	D								X	
2018	12	139884	OTHT	D	X						ACCUPLACER		
2018	12	139890	OTHT	D			X				WorkKeys, ACT Compass, TEAS		
2018	12	139903	ACT	D		X							
2018	12	139920	OTHT	D	X						ACT or SAT; KYOTE (Math); TABE-Advanced (Reading and Writing)		
2018	12	140451	OTHT	D	X						Nelson-Denny		
2018	12	140485	OTHT	D	X						institutional exam		
2018	12	140618	ACT	D									X
2018	12	140618	OTHT	D									X
2018	12	140618	S1A	D									X
2018	12	140618	S1S2A	D									X
2018	12	140618	SAT1	D									X
2018	12	140618	SAT2	D									X
2018	12	140698	S1A	D			X						
2018	12	141510	ACT	D									X
2018	12	141510	OTHT	D									X
2018	12	141510	S1A	D									X
2018	12	141510	S1S2A	D									X
2018	12	141510	SAT1	D									X
2018	12	141510	SAT2	D									X
2018	12	142081	OTHT	D	X						Wonderlic aptitude test		
2018	12	142290	S1A	D		X	X						
2018	12	142310	ACT	D									X
2018	12	142310	OTHT	D	X						ATI Teas (BSN, CVT, ST)		
2018	12	142310	S1A	D									X
2018	12	142310	S1S2A	D									X
2018	12	142310	SAT1	D									X
2018	12	142310	SAT2	D									X
2018	12	142314	OTHT	D	X						College Board exam or institutional entrance test		
2018	12	142430	ACT	D								X	
2018	12	142430	S1A	D			X						
2018	12	142430	S1S2A	D								X	
2018	12	142430	SAT1	D								X	
2018	12	142430	SAT2	D								X	
2018	12	142504	OTHT	D		X					ACCUPLACER		
2018	12	143635	OTHT	D	X						SLE-Wonderlic Scholastic Level Exam; Math Proficiency Exam; English Proficiency Exam		
2018	12	143636	OTHT	D	X						Wonderlic aptitude test		
2018	12	154540	ACT	D								X	
2018	12	154540	S1A	D								X	
2018	12	154540	S1S2A	D									X
2018	12	154540	SAT1	D								X	
2018	12	154540	SAT2	D									X
2018	12	156093	S1A	D	X								
2018	12	158218	OTHT	D	X						institutional entrance exam		
2018	12	158329	S1A	D								X	
2018	12	158329	SAT2	D									X
2018	12	158331	S1A	D			X						
2018	12	159183	OTHT	D			X				TOEFL, IELTS, or ESOL for students whose primary language is not English		
2018	12	159183	S1A	D		X							
2018	12	159251	S1A	D	X								
2018	12	159253	OTHT	D	X						SAT, ACT or CLT		
2018	12	159389	OTHT	D			X				ACT Compass, NLN		
2018	12	159389	S1A	D	X								
2018	12	159743	OTHT	D			X						
2018	12	160400	S1A	D		X							
2018	12	160486	OTHT	D	X						Wonderlic Scholastic Level Exam (SLE)		
2018	12	161705	S1A	D	X								
2018	12	161730	S1A	D	X								
2018	12	162668	S1A	D	X								
2018	12	162689	OTHT	D			X				IB, A-Levels, French Baccalaureate, Selectividad, Maturita, or Abitur		
2018	12	162689	S1A	D								X	
2018	12	162829	S1A	D	X								
2018	12	162840	OTHT	D	X						ACCUPLACER, THEA (Texas Higher Education Assessment), CPT (Computer Proficiency Test) and TSI		
2018	12	162840	S1A	D		X							
2018	12	162840	S1S2A	D	X								
2018	12	163149	S1A	D			X						
2018	12	163947	S1A	D	X								
2018	12	164634	ACT	D	X								
2018	12	164636	S1S2A	D		X							
2018	12	164829	S1A	D	X								
2018	12	164829	SAT2	D								X	
2018	12	164830	S1A	D	X								
2018	12	165119	S1A	D	X								
2018	12	166073	OTHT	D	X						CLT		
2018	12	166073	S1A	D	X								
2018	12	166112	S1A	D	X								
2018	12	166112	SAT2	D								X	
2018	12	168473	OTHT	D	X						ACCUPLACER is required of most applicants unless documentation of a minimum ACT composite score of 21 or documentation of a minimum composite score of 1485 on the SAT is presented		
2018	12	170180	S1A	D	X								
2018	12	170211	OTHT	D	X						TABE, CPAt		
2018	12	170211	S1A	D		X							
2018	12	170219	S1A	D			X						
2018	12	170350	S1A	D			X						
2018	12	171188	OTHT	D	X						institutional exam		
2018	12	171189	OTHT	D	X						institutional exam		
2018	12	171508	S1A	D	X								
2018	12	171531	S1A	D		X	X						
2018	12	171531	SAT2	D			X						
2018	12	171661	OTHT	D	X						ACCUPLACER		
2018	12	171675	ACT	D								X	
2018	12	171675	OTHT	D	X						Wonderlic Assessment, TEAS		
2018	12	171675	S1A	D								X	
2018	12	171675	S1S2A	D								X	
2018	12	171675	SAT1	D								X	
2018	12	171675	SAT2	D								X	
2018	12	176134	OTHT	D	X						Nightingale Entrance Exam		
2018	12	178508	OTHT	D	X						institutional exam		
2018	12	178509	OTHT	D	X						institutional exam		
2018	12	178510	OTHT	D	X						institutional exam		
2018	12	178513	OTHT	D	X						institutional exam		
2018	12	180117	S1A	D	X								
2018	12	180190	S1A	D	X								
2018	12	180191	OTHT	D	X						Wonderlic Scholastic Level Exam (SLE)		
2018	12	180215	OTHT	D	X						institutional exam		
2018	12	180382	OTHT	D	X						ACT Compass		
2018	12	180382	S1A	D	X								
2018	12	180673	S1A	D	X								
2018	12	180675	S1A	D	X								
2018	12	180676	S1A	D	X								
2018	12	180679	ACT	D								X	
2018	12	180679	S1A	D	X								
2018	12	180679	SAT1	D								X	
2018	12	180679	SAT2	D								X	
2018	12	183868	OTHT	D	X						ACCUPLACER is required of all applicants unless documentation of a minimum ACT composite score of 21 or documentation of a minimum composite score of 1485 on the SAT is presented		
2018	12	183889	OTHT	D	X						institutional entrance exam		
2018	12	183899	S1A	D	X								
2018	12	183900	S1A	D	X								
2018	12	184845	S1A	D		X							
2018	12	185214	OTHT	D	X						Wonderlic Scholastic Level Exam (SLE)		
2018	12	185215	OTHT	D	X						Wonderlic Scholastic Level Exam (SLE)		
2018	12	185216	OTHT	D	X						Wonderlic Scholastic Level Exam (SLE)		
2018	12	185217	OTHT	D	X						Wonderlic Scholastic Level Exam (SLE)		
2018	12	185467	S1A	D	X								
2018	12	185468	S1A	D	X								
2018	12	185469	S1A	D	X								
2018	12	185470	S1A	D	X								
2018	12	185529	S1A	D	X								
2018	12	185529	SAT2	D		X							
2018	12	185531	S1A	D	X								
2018	12	186525	S1A	D		X							
2018	12	186582	OTHT	D	X						ACCUPLACER is required of most applicants unless documentation of a minimum ACT composite score of 21 or documentation of a minimum composite score of 1485 on the SAT is presented		
2018	12	186865	OTHT	D	X						institutional exam		
2018	12	186866	OTHT	D	X						institutional exam		
2018	12	186867	OTHT	D	X						institutional exam		
2018	12	186868	OTHT	D	X						institutional exam		
2018	12	186869	OTHT	D	X						institutional exam		
2018	12	186870	OTHT	D	X						institutional exam		
2018	12	186871	OTHT	D	X						institutional exam		
2018	12	187197	S1A	D	X								
2018	12	187198	S1A	D	X								
2018	12	188061	S1A	D	X								
2018	12	188065	OTHT	D		X					ACT Compass		
2018	12	188065	S1A	D		X							
2018	12	188074	S1A	D			X						
2018	12	188074	SAT2	D									X
2018	12	188087	OTHT	D							ACCUPLACER	X	
2018	12	188087	S1A	D		X						X	
2018	12	188574	S1A	D	X								
2018	12	188575	S1A	D	X								
2018	12	188576	S1A	D	X								
2018	12	188889	OTHT	D	X						Wonderlic Scholastic Level Exam (SLE)		
2018	12	189126	OTHT	D	X						institutional exam		
2018	12	189127	OTHT	D	X						institutional exam		
2018	12	189520	S1A	D	X								
2018	12	190226	ACT	D								X	
2018	12	190226	OTHT	D			X				math and reading entrance exams		
2018	12	190226	S1A	D		X							
2018	12	190226	S1S2A	D									X
2018	12	190226	SAT1	D								X	
2018	12	190226	SAT2	D									X
2018	12	190858	ACT	D	X								
2018	12	190858	S1A	D								X	
2018	12	190956	ACT	D								X	
2018	12	190956	S1A	D								X	
2018	12	190956	S1S2A	D								X	
2018	12	190956	SAT1	D								X	
2018	12	190956	SAT2	D								X	
2018	12	190995	ACT	D									X
2018	12	190995	S1A	D									X
2018	12	190995	S1S2A	D									X
2018	12	190995	SAT1	D									X
2018	12	190995	SAT2	D									X
2018	12	191315	ACT	D								X	
2018	12	191315	S1A	D								X	
2018	12	191315	S1S2A	D								X	
2018	12	191315	SAT1	D								X	
2018	12	191315	SAT2	D									X
2018	12	191707	S1A	D	X								
2018	12	191708	S1A	D	X								
2018	12	191709	S1A	D	X								
2018	12	191710	S1A	D	X								
2018	12	191711	S1A	D	X								
2018	12	191924	ACT	D								X	
2018	12	191924	S1A	D								X	
2018	12	191924	S1S2A	D								X	
2018	12	191924	SAT1	D								X	
2018	12	191924	SAT2	D								X	
2018	12	192236	S1A	D	X								
2018	12	213164	S1A	D	X								
2018	12	213379	OTHT	D	X						entrance exam		
2018	12	213402	S1A	D	X								
